,店铺名字,类别,poiid,ctPoi,经度,纬度
179,黎恩凉茶（仁济路店）,凉茶,1710225,059343649361170105379968473281275637644_a1710225_c14_e401125840076909611_nareaid23,23.110592,113.255301
180,Lost in L.A.西式简餐（越秀店）,咖啡厅,179709179,059343649361170105379968473281275637644_a179709179_c0_e2949102040963561425_nareaid23,23.119504,113.285691
181,she x inn（粤海仰忠汇店）,咖啡厅,182494710,059343649361170105379968473281275637644_a182494710_c1_e2949102040963561425_nareaid23,23.119607,113.270033
182,满客贡茶（人民南路店）,奶茶/果汁,50588118,059343649361170105379968473281275637644_a50588118_c2_e2949102040963561425_nareaid23,23.10945,113.25375
183,黎恩凉茶（教育路店）,凉茶,6994403,059343649361170105379968473281275637644_a6994403_c3_e2949102040963561425_nareaid23,23.124215,113.265877
184,TEA DIVA茶饮,奶茶/果汁,169240147,059343649361170105379968473281275637644_a169240147_c4_e2949102040963561425_nareaid23,23.119566,113.269996
185,乌煎道黑龙茶（北京路店）,奶茶/果汁,157175844,059343649361170105379968473281275637644_a157175844_c5_e2949102040963561425_nareaid23,23.125436,113.268586
186,全民果汁（光明广场店）,奶茶/果汁,164162819,059343649361170105379968473281275637644_a164162819_c6_e2949102040963561425_nareaid23,23.122419,113.267313
187,關人茶事（江湾分店）,饮品店,168543594,059343649361170105379968473281275637644_a168543594_c7_e2949102040963561425_nareaid23,23.115493,113.278727
188,爱音乐咖啡,咖啡厅,76648987,059343649361170105379968473281275637644_a76648987_c8_e2949102040963561425_nareaid23,23.124523,113.293736
189,象哩哩·水果咖啡（中华广场店）,咖啡厅,194533633,059343649361170105379968473281275637644_a194533633_c9_e2949102040963561425_nareaid23,23.126628,113.28252
190,黎恩凉茶（人民南路店）,凉茶,165839574,059343649361170105379968473281275637644_a165839574_c10_e2949102040963561425_nareaid23,23.112781,113.253679
191,乜都掂,奶茶/果汁,190670935,059343649361170105379968473281275637644_a190670935_c11_e2949102040963561425_nareaid23,23.125881,113.263781
192,肆只番鸭,奶茶/果汁,192918807,059343649361170105379968473281275637644_a192918807_c12_e2949102040963561425_nareaid23,23.14242,113.288618
193,TOOBE,咖啡厅,159226363,059343649361170105379968473281275637644_a159226363_c13_e2949102040963561425_nareaid23,23.115883,113.273025
194,蓝藻咖啡艺术荟,咖啡厅,40934563,059343649361170105379968473281275637644_a40934563_c14_e2949102040963561425_nareaid23,23.121516,113.291751
195,逢此FOX·四阅咖啡,咖啡厅,164600528,059343649361170105379968473281275637644_a164600528_c0_e8582997736830739445_nareaid23,23.114485,113.288057
196,kristo coffee,咖啡厅,194810140,059343649361170105379968473281275637644_a194810140_c1_e8582997736830739445_nareaid23,23.13043,113.278864
197,DAILYCRAFT 日照工场,咖啡厅,52031209,059343649361170105379968473281275637644_a52031209_c2_e8582997736830739445_nareaid23,23.115998,113.313569
198,汁冷汁热糖水甜品（中山六路店）,饮品店,182346339,059343649361170105379968473281275637644_a182346339_c3_e8582997736830739445_nareaid23,23.125246,113.259017
199,BIG KONG TEA BANK（粤海仰忠汇店）,奶茶/果汁,666190966,059343649361170105379968473281275637644_a666190966_c4_e8582997736830739445_nareaid23,23.120446,113.269255
200,YO.BA优芭•手工酸奶卷,冰淇淋,189395375,059343649361170105379968473281275637644_a189395375_c5_e8582997736830739445_nareaid23,23.125903,113.265717
201,果实轻饮食（羊城同创汇店）,奶茶/果汁,73578449,059343649361170105379968473281275637644_a73578449_c6_e8582997736830739445_nareaid23,23.131867,113.301317
202,Kilig Coffee 空中咖啡,咖啡厅,162146844,059343649361170105379968473281275637644_a162146844_c7_e8582997736830739445_nareaid23,23.12552,113.28259
203,Freeing LEMON TEA·柠舍自在（西门口店）,奶茶/果汁,195942667,059343649361170105379968473281275637644_a195942667_c8_e8582997736830739445_nareaid23,23.12449,113.256233
204,新作の茶 SUN TEA（大沙头店）,奶茶/果汁,193733560,059343649361170105379968473281275637644_a193733560_c9_e8582997736830739445_nareaid23,23.117116,113.285912
205,双子星宠物公馆.猫主题cafe,咖啡厅,162757869,059343649361170105379968473281275637644_a162757869_c10_e8582997736830739445_nareaid23,23.122693,113.27013
206,鹿野星茶（公园前店）,奶茶/果汁,192228958,059343649361170105379968473281275637644_a192228958_c11_e8582997736830739445_nareaid23,23.125751,113.266409
207,潜梦咖啡Diving Dream Cafe,咖啡厅,181436956,059343649361170105379968473281275637644_a181436956_c12_e8582997736830739445_nareaid23,23.120215,113.269071
208,黄振龙凉茶（华侨中学店）,凉茶,61543488,059343649361170105379968473281275637644_a61543488_c13_e8582997736830739445_nareaid23,23.121676,113.264062
209,27咖啡·coffee Space（较场东路店）,奶茶/果汁,90409339,059343649361170105379968473281275637644_a90409339_c14_e8582997736830739445_nareaid23,23.123289,113.284842
210,茶颜观色·新中式鲜茶（越秀店）,奶茶/果汁,178872388,059343649361170105379968473281275637644_a178872388_c0_e603094325685944072_nareaid23,23.116938,113.28612
211,1314茶（淘金店）,奶茶/果汁,177942696,059343649361170105379968473281275637644_a177942696_c1_e603094325685944072_nareaid23,23.139694,113.28833
212,Game too,奶茶/果汁,186178060,059343649361170105379968473281275637644_a186178060_c2_e603094325685944072_nareaid23,23.11658,113.309894
213,A+咖啡,咖啡厅,1710198,059343649361170105379968473281275637644_a1710198_c3_e603094325685944072_nareaid23,23.133837,113.282698
214,馨园·喜遇东山,咖啡厅,187041543,059343649361170105379968473281275637644_a187041543_c4_e603094325685944072_nareaid23,23.118566,113.295741
215,库玛茶KOOMATEA（北京路店）,奶茶/果汁,194251693,059343649361170105379968473281275637644_a194251693_c5_e603094325685944072_nareaid23,23.12318,113.26692
216,Royaltea皇茶（光明广场星汇店）,奶茶/果汁,150019173,059343649361170105379968473281275637644_a150019173_c6_e603094325685944072_nareaid23,23.122181,113.26735
217,捌玖茶档,奶茶/果汁,175620073,059343649361170105379968473281275637644_a175620073_c7_e603094325685944072_nareaid23,23.13268,113.246336
218,TOMYORK咖啡店,咖啡厅,165379093,059343649361170105379968473281275637644_a165379093_c8_e603094325685944072_nareaid23,23.142386,113.296522
219,共乐咖啡,咖啡厅,194608980,059343649361170105379968473281275637644_a194608980_c9_e603094325685944072_nareaid23,23.137579,113.289645
220,原創茶室Original,饮品店,180087407,059343649361170105379968473281275637644_a180087407_c10_e603094325685944072_nareaid23,23.11382,113.260279
221,CUPWORLD咖啡厅（东湖总店）,咖啡厅,41697041,059343649361170105379968473281275637644_a41697041_c11_e603094325685944072_nareaid23,23.118305,113.288819
222,乌煎道黑龙茶,奶茶/果汁,186170828,059343649361170105379968473281275637644_a186170828_c12_e603094325685944072_nareaid23,23.13379,113.270036
223,旺角道（光明广场店）,奶茶/果汁,80871910,059343649361170105379968473281275637644_a80871910_c13_e603094325685944072_nareaid23,23.122454,113.267242
224,New Fruity新果味（海印店）,奶茶/果汁,41779489,059343649361170105379968473281275637644_a41779489_c14_e603094325685944072_nareaid23,23.115854,113.285685
225,丹品咖啡时尚餐厅,咖啡厅,4819394,059343649361170105379968473281275637644_a4819394_c0_e120309983072854818_nareaid23,23.14707,113.25476
226,青年冶炼Cafe&Gallery,咖啡厅,184355996,059343649361170105379968473281275637644_a184355996_c1_e120309983072854818_nareaid23,23.135229,113.280837
227,大卡司DAKASI（北京路天河城店）,奶茶/果汁,162890023,059343649361170105379968473281275637644_a162890023_c2_e120309983072854818_nareaid23,23.12256,113.270114
228,IM茶（东山口店）,奶茶/果汁,193666439,059343649361170105379968473281275637644_a193666439_c3_e120309983072854818_nareaid23,23.121511,113.295684
229,Take（西华路店）,奶茶/果汁,85915093,059343649361170105379968473281275637644_a85915093_c4_e120309983072854818_nareaid23,23.12971,113.2515
230,龙卷峰,奶茶/果汁,189929017,059343649361170105379968473281275637644_a189929017_c5_e120309983072854818_nareaid23,23.119844,113.30192
231,HI TEA 茶室（流行前线店）,奶茶/果汁,103708901,059343649361170105379968473281275637644_a103708901_c6_e120309983072854818_nareaid23,23.126676,113.283453
232,SIMTRET COFFEE清萃咖啡,咖啡厅,41106453,059343649361170105379968473281275637644_a41106453_c7_e120309983072854818_nareaid23,23.127682,113.248092
233,Blue Hawaii  Coffee,咖啡厅,42980810,059343649361170105379968473281275637644_a42980810_c8_e120309983072854818_nareaid23,23.125731,113.283528
234,馨园·XIN VILLA,咖啡厅,61640307,059343649361170105379968473281275637644_a61640307_c9_e120309983072854818_nareaid23,23.119009,113.295071
235,小狮·法式甜品,咖啡厅,193614605,059343649361170105379968473281275637644_a193614605_c10_e120309983072854818_nareaid23,23.126384,113.312659
236,Thai tea（泰茶茶饮研究所）,奶茶/果汁,1951796143,059343649361170105379968473281275637644_a1951796143_c11_e120309983072854818_nareaid23,23.121167,113.260585
237,itgo意高手工鲜雪糕（北京路店）,冰淇淋,624420,059343649361170105379968473281275637644_a624420_c12_e120309983072854818_nareaid23,23.124406,113.269018
238,大口九,奶茶/果汁,42588293,059343649361170105379968473281275637644_a42588293_c13_e120309983072854818_nareaid23,23.15551,113.29672
239,大卡司（动漫星城二店）,奶茶/果汁,102822340,059343649361170105379968473281275637644_a102822340_c14_e120309983072854818_nareaid23,23.125761,113.26499
240,续杯AND·ONE,奶茶/果汁,189112735,059343649361170105379968473281275637644_a189112735_c0_e8177576678555618282_nareaid23,23.126194,113.31266
241,Teazen Caoffee 醍神咖啡吧,咖啡厅,51777285,059343649361170105379968473281275637644_a51777285_c1_e8177576678555618282_nareaid23,23.149029,113.25066
242,CHOIS COFFEE（世贸店）,咖啡厅,51765696,059343649361170105379968473281275637644_a51765696_c2_e8177576678555618282_nareaid23,23.14614,113.2531
243,渌禄渌茶lucky luk,奶茶/果汁,182480698,059343649361170105379968473281275637644_a182480698_c3_e8177576678555618282_nareaid23,23.126793,113.272401
244,Lazy cat cafe猫主义,咖啡厅,42903871,059343649361170105379968473281275637644_a42903871_c4_e8177576678555618282_nareaid23,23.12765,113.25071
245,LA CAFFERIA（万菱店）,咖啡厅,42779128,059343649361170105379968473281275637644_a42779128_c5_e8177576678555618282_nareaid23,23.114598,113.262602
246,coffeelin,咖啡厅,185918965,059343649361170105379968473281275637644_a185918965_c6_e8177576678555618282_nareaid23,23.125222,113.269832
247,老蓮茶檔,奶茶/果汁,193349607,059343649361170105379968473281275637644_a193349607_c7_e8177576678555618282_nareaid23,23.120672,113.314689
248,联合书店UN Bookcafe,咖啡厅,193754065,059343649361170105379968473281275637644_a193754065_c8_e8177576678555618282_nareaid23,23.124874,113.269049
249,出猫喵咪生活馆,奶茶/果汁,193279896,059343649361170105379968473281275637644_a193279896_c9_e8177576678555618282_nareaid23,23.120663,113.256638
250,NAP Cafe,咖啡厅,783736094,059343649361170105379968473281275637644_a783736094_c10_e8177576678555618282_nareaid23,23.121896,113.268421
251,德仙草鲜榨灵芝（中山六路店）,奶茶/果汁,1709906,059343649361170105379968473281275637644_a1709906_c11_e8177576678555618282_nareaid23,23.124867,113.254903
252,Amber Village桉柏园,奶茶/果汁,187627395,059343649361170105379968473281275637644_a187627395_c12_e8177576678555618282_nareaid23,23.121275,113.268051
253,苏阁鲜茶（动漫星城店）,奶茶/果汁,157857057,059343649361170105379968473281275637644_a157857057_c13_e8177576678555618282_nareaid23,23.125805,113.263782
254,粉摩登咖啡Funmodern Coffee,咖啡厅,189953435,059343649361170105379968473281275637644_a189953435_c14_e8177576678555618282_nareaid23,23.119601,113.270047
255,1314一杯会说话的茶,奶茶/果汁,192843893,059343649361170105379968473281275637644_a192843893_c0_e6449890710117274631_nareaid23,23.119414,113.308627
256,Partea劈茶（农讲所店）,饮品店,178029501,059343649361170105379968473281275637644_a178029501_c1_e6449890710117274631_nareaid23,23.125526,113.274816
257,一叶四季,奶茶/果汁,174901364,059343649361170105379968473281275637644_a174901364_c2_e6449890710117274631_nareaid23,23.12714,113.276847
258,MacyBabyCat豹猫猫咖,咖啡厅,192724022,059343649361170105379968473281275637644_a192724022_c3_e6449890710117274631_nareaid23,23.122714,113.270114
259,LEECHA立茶,奶茶/果汁,738273386,059343649361170105379968473281275637644_a738273386_c4_e6449890710117274631_nareaid23,23.125934,113.265811
260,ALS GONGCHA阿里山贡茶（圣心大教堂店）,奶茶/果汁,193177534,059343649361170105379968473281275637644_a193177534_c5_e6449890710117274631_nareaid23,23.11368,113.2603
261,HiTea茶室（区庄店）,奶茶/果汁,193761021,059343649361170105379968473281275637644_a193761021_c6_e6449890710117274631_nareaid23,23.134215,113.295268
262,钰记,奶茶/果汁,1507327324,059343649361170105379968473281275637644_a1507327324_c7_e6449890710117274631_nareaid23,23.12278,113.27317
263,the ATTIC小阁楼,咖啡厅,79560969,059343649361170105379968473281275637644_a79560969_c8_e6449890710117274631_nareaid23,23.12004,113.27289
264,T-HUT茶栈,奶茶/果汁,192663163,059343649361170105379968473281275637644_a192663163_c9_e6449890710117274631_nareaid23,23.121201,113.266741
265,coffee cat,咖啡厅,190460404,059343649361170105379968473281275637644_a190460404_c10_e6449890710117274631_nareaid23,23.140204,113.289068
266,有趣咖啡,咖啡厅,99090844,059343649361170105379968473281275637644_a99090844_c11_e6449890710117274631_nareaid23,23.121508,113.284038
267,Tealeer茶来乐,奶茶/果汁,643764923,059343649361170105379968473281275637644_a643764923_c12_e6449890710117274631_nareaid23,23.116743,113.314545
268,惯茶,奶茶/果汁,1938204993,059343649361170105379968473281275637644_a1938204993_c13_e6449890710117274631_nareaid23,23.125346,113.264081
269,Sigma Coffee·轼马咖啡,咖啡厅,945276210,059343649361170105379968473281275637644_a945276210_c14_e6449890710117274631_nareaid23,23.122136,113.29374
270,244coffee （越秀店）,咖啡厅,192499136,059343649361170105379968473281275637644_a192499136_c0_e1538856862836573507_nareaid23,23.139614,113.286283
271,鹿角巷THE ALLEY（文明路店）,奶茶/果汁,179514022,059343649361170105379968473281275637644_a179514022_c1_e1538856862836573507_nareaid23,23.121051,113.2697
272,忆间Cafe & Bar,咖啡厅,193140692,059343649361170105379968473281275637644_a193140692_c2_e1538856862836573507_nareaid23,23.117011,113.29811
273,15%,饮品店,1203055231,059343649361170105379968473281275637644_a1203055231_c3_e1538856862836573507_nareaid23,23.119715,113.294033
274,急急脚㗎啡公司,咖啡厅,1278226473,059343649361170105379968473281275637644_a1278226473_c4_e1538856862836573507_nareaid23,23.122004,113.292031
275,鸣稀奇·精品茶饮,奶茶/果汁,194792017,059343649361170105379968473281275637644_a194792017_c5_e1538856862836573507_nareaid23,23.119685,113.296554
276,宠幸吧Happiness Pet,咖啡厅,1320468783,059343649361170105379968473281275637644_a1320468783_c6_e1538856862836573507_nareaid23,23.123036,113.262059
277,看星星的熊,奶茶/果汁,195142540,059343649361170105379968473281275637644_a195142540_c7_e1538856862836573507_nareaid23,23.116534,113.261546
278,happy pub,咖啡厅,165746470,059343649361170105379968473281275637644_a165746470_c8_e1538856862836573507_nareaid23,23.142716,113.288004
