,店铺名字,类别,poiid,ctPoi,经度,纬度
178,NCB CITY·手游主题餐吧,奶茶/果汁,194492964,032993311645349738152990596470664416460_a194492964_c13_e4192897862712310834_nareaid23,23.126724,113.273794
179,Lost in L.A.西式简餐（越秀店）,咖啡厅,179709179,032993311645349738152990596470664416460_a179709179_c14_e4192897862712310834_nareaid23,23.119504,113.285691
180,黎恩凉茶（仁济路店）,凉茶,1710225,032993311645349738152990596470664416460_a1710225_c0_e7996834214875747117_nareaid23,23.110592,113.255301
181,肆只番鸭,奶茶/果汁,192918807,032993311645349738152990596470664416460_a192918807_c1_e7996834214875747117_nareaid23,23.14242,113.288618
182,she x inn（粤海仰忠汇店）,咖啡厅,182494710,032993311645349738152990596470664416460_a182494710_c2_e7996834214875747117_nareaid23,23.119607,113.270033
183,汁冷汁热糖水甜品（中山六路店）,饮品店,182346339,032993311645349738152990596470664416460_a182346339_c3_e7996834214875747117_nareaid23,23.125246,113.259017
184,黎恩凉茶（教育路店）,凉茶,6994403,032993311645349738152990596470664416460_a6994403_c4_e7996834214875747117_nareaid23,23.124215,113.265877
185,乌煎道黑龙茶（北京路店）,奶茶/果汁,157175844,032993311645349738152990596470664416460_a157175844_c5_e7996834214875747117_nareaid23,23.125436,113.268586
186,關人茶事（江湾分店）,饮品店,168543594,032993311645349738152990596470664416460_a168543594_c6_e7996834214875747117_nareaid23,23.115493,113.278727
187,全民果汁（光明广场店）,奶茶/果汁,164162819,032993311645349738152990596470664416460_a164162819_c7_e7996834214875747117_nareaid23,23.122419,113.267313
188,满客贡茶（人民南路店）,奶茶/果汁,50588118,032993311645349738152990596470664416460_a50588118_c8_e7996834214875747117_nareaid23,23.10945,113.25375
189,TEA DIVA茶饮,奶茶/果汁,169240147,032993311645349738152990596470664416460_a169240147_c9_e7996834214875747117_nareaid23,23.119566,113.269996
190,爱音乐咖啡,咖啡厅,76648987,032993311645349738152990596470664416460_a76648987_c10_e7996834214875747117_nareaid23,23.124523,113.293736
191,象哩哩·水果咖啡（中华广场店）,咖啡厅,194533633,032993311645349738152990596470664416460_a194533633_c11_e7996834214875747117_nareaid23,23.126628,113.28252
192,黎恩凉茶（人民南路店）,凉茶,165839574,032993311645349738152990596470664416460_a165839574_c12_e7996834214875747117_nareaid23,23.112781,113.253679
193,乜都掂,奶茶/果汁,190670935,032993311645349738152990596470664416460_a190670935_c13_e7996834214875747117_nareaid23,23.125881,113.263781
194,kristo coffee,咖啡厅,194810140,032993311645349738152990596470664416460_a194810140_c14_e7996834214875747117_nareaid23,23.13043,113.278864
195,TOOBE,咖啡厅,159226363,032993311645349738152990596470664416460_a159226363_c0_e1206025885864395491_nareaid23,23.115883,113.273025
196,蓝藻咖啡艺术荟,咖啡厅,40934563,032993311645349738152990596470664416460_a40934563_c1_e1206025885864395491_nareaid23,23.121516,113.291751
197,逢此FOX·四阅咖啡,咖啡厅,164600528,032993311645349738152990596470664416460_a164600528_c2_e1206025885864395491_nareaid23,23.114485,113.288057
198,DAILYCRAFT 日照工场,咖啡厅,52031209,032993311645349738152990596470664416460_a52031209_c3_e1206025885864395491_nareaid23,23.115998,113.313569
199,BIG KONG TEA BANK（粤海仰忠汇店）,奶茶/果汁,666190966,032993311645349738152990596470664416460_a666190966_c4_e1206025885864395491_nareaid23,23.120446,113.269255
200,果实轻饮食（羊城同创汇店）,奶茶/果汁,73578449,032993311645349738152990596470664416460_a73578449_c5_e1206025885864395491_nareaid23,23.131867,113.301317
201,Freeing LEMON TEA·柠舍自在（西门口店）,奶茶/果汁,195942667,032993311645349738152990596470664416460_a195942667_c6_e1206025885864395491_nareaid23,23.12449,113.256233
202,YO.BA优芭•手工酸奶卷,冰淇淋,189395375,032993311645349738152990596470664416460_a189395375_c7_e1206025885864395491_nareaid23,23.125903,113.265717
203,Kilig Coffee 空中咖啡,咖啡厅,162146844,032993311645349738152990596470664416460_a162146844_c8_e1206025885864395491_nareaid23,23.12552,113.28259
204,新作の茶 SUN TEA（大沙头店）,奶茶/果汁,193733560,032993311645349738152990596470664416460_a193733560_c9_e1206025885864395491_nareaid23,23.117116,113.285912
205,27咖啡·coffee Space（较场东路店）,奶茶/果汁,90409339,032993311645349738152990596470664416460_a90409339_c10_e1206025885864395491_nareaid23,23.123289,113.284842
206,鹿野星茶（公园前店）,奶茶/果汁,192228958,032993311645349738152990596470664416460_a192228958_c11_e1206025885864395491_nareaid23,23.125751,113.266409
207,A+咖啡,咖啡厅,1710198,032993311645349738152990596470664416460_a1710198_c12_e1206025885864395491_nareaid23,23.133837,113.282698
208,潜梦咖啡Diving Dream Cafe,咖啡厅,181436956,032993311645349738152990596470664416460_a181436956_c13_e1206025885864395491_nareaid23,23.120215,113.269071
209,黄振龙凉茶（华侨中学店）,凉茶,61543488,032993311645349738152990596470664416460_a61543488_c14_e1206025885864395491_nareaid23,23.121676,113.264062
210,茶颜观色·新中式鲜茶（越秀店）,奶茶/果汁,178872388,032993311645349738152990596470664416460_a178872388_c0_e1669938113688864000_nareaid23,23.116938,113.28612
211,1314茶（淘金店）,奶茶/果汁,177942696,032993311645349738152990596470664416460_a177942696_c1_e1669938113688864000_nareaid23,23.139694,113.28833
212,Game too,奶茶/果汁,186178060,032993311645349738152990596470664416460_a186178060_c2_e1669938113688864000_nareaid23,23.11658,113.309894
213,馨园·喜遇东山,咖啡厅,187041543,032993311645349738152990596470664416460_a187041543_c3_e1669938113688864000_nareaid23,23.118566,113.295741
214,旺角道（光明广场店）,奶茶/果汁,80871910,032993311645349738152990596470664416460_a80871910_c4_e1669938113688864000_nareaid23,23.122454,113.267242
215,乌煎道黑龙茶,奶茶/果汁,186170828,032993311645349738152990596470664416460_a186170828_c5_e1669938113688864000_nareaid23,23.13379,113.270036
216,双子星宠物公馆.猫主题cafe,咖啡厅,162757869,032993311645349738152990596470664416460_a162757869_c6_e1669938113688864000_nareaid23,23.122693,113.27013
217,原創茶室Original,饮品店,180087407,032993311645349738152990596470664416460_a180087407_c7_e1669938113688864000_nareaid23,23.11382,113.260279
218,Royaltea皇茶（光明广场星汇店）,奶茶/果汁,150019173,032993311645349738152990596470664416460_a150019173_c8_e1669938113688864000_nareaid23,23.122181,113.26735
219,捌玖茶档,奶茶/果汁,175620073,032993311645349738152990596470664416460_a175620073_c9_e1669938113688864000_nareaid23,23.13268,113.246336
220,库玛茶KOOMATEA（北京路店）,奶茶/果汁,194251693,032993311645349738152990596470664416460_a194251693_c10_e1669938113688864000_nareaid23,23.12318,113.26692
221,TOMYORK咖啡店,咖啡厅,165379093,032993311645349738152990596470664416460_a165379093_c11_e1669938113688864000_nareaid23,23.142386,113.296522
222,共乐咖啡,咖啡厅,194608980,032993311645349738152990596470664416460_a194608980_c12_e1669938113688864000_nareaid23,23.137579,113.289645
223,CUPWORLD咖啡厅（东湖总店）,咖啡厅,41697041,032993311645349738152990596470664416460_a41697041_c13_e1669938113688864000_nareaid23,23.118305,113.288819
224,丹品咖啡时尚餐厅,咖啡厅,4819394,032993311645349738152990596470664416460_a4819394_c14_e1669938113688864000_nareaid23,23.14707,113.25476
225,青年冶炼Cafe&Gallery,咖啡厅,184355996,032993311645349738152990596470664416460_a184355996_c0_e2328600913384839965_nareaid23,23.135229,113.280837
226,大卡司DAKASI（北京路天河城店）,奶茶/果汁,162890023,032993311645349738152990596470664416460_a162890023_c1_e2328600913384839965_nareaid23,23.12256,113.270114
227,New Fruity新果味（海印店）,奶茶/果汁,41779489,032993311645349738152990596470664416460_a41779489_c2_e2328600913384839965_nareaid23,23.115854,113.285685
228,IM茶（东山口店）,奶茶/果汁,193666439,032993311645349738152990596470664416460_a193666439_c3_e2328600913384839965_nareaid23,23.121511,113.295684
229,Take（西华路店）,奶茶/果汁,85915093,032993311645349738152990596470664416460_a85915093_c4_e2328600913384839965_nareaid23,23.12971,113.2515
230,龙卷峰,奶茶/果汁,189929017,032993311645349738152990596470664416460_a189929017_c5_e2328600913384839965_nareaid23,23.119844,113.30192
231,HI TEA 茶室（流行前线店）,奶茶/果汁,103708901,032993311645349738152990596470664416460_a103708901_c6_e2328600913384839965_nareaid23,23.126676,113.283453
232,SIMTRET COFFEE清萃咖啡,咖啡厅,41106453,032993311645349738152990596470664416460_a41106453_c7_e2328600913384839965_nareaid23,23.127682,113.248092
233,Blue Hawaii  Coffee,咖啡厅,42980810,032993311645349738152990596470664416460_a42980810_c8_e2328600913384839965_nareaid23,23.125731,113.283528
234,馨园·XIN VILLA,咖啡厅,61640307,032993311645349738152990596470664416460_a61640307_c9_e2328600913384839965_nareaid23,23.119009,113.295071
235,小狮·法式甜品,咖啡厅,193614605,032993311645349738152990596470664416460_a193614605_c10_e2328600913384839965_nareaid23,23.126384,113.312659
236,Thai tea（泰茶茶饮研究所）,奶茶/果汁,1951796143,032993311645349738152990596470664416460_a1951796143_c11_e2328600913384839965_nareaid23,23.121167,113.260585
237,itgo意高手工鲜雪糕（北京路店）,冰淇淋,624420,032993311645349738152990596470664416460_a624420_c12_e2328600913384839965_nareaid23,23.124406,113.269018
238,大口九,奶茶/果汁,42588293,032993311645349738152990596470664416460_a42588293_c13_e2328600913384839965_nareaid23,23.15551,113.29672
239,大卡司（动漫星城二店）,奶茶/果汁,102822340,032993311645349738152990596470664416460_a102822340_c14_e2328600913384839965_nareaid23,23.125761,113.26499
240,续杯AND·ONE,奶茶/果汁,189112735,032993311645349738152990596470664416460_a189112735_c0_e2027290857397811355_nareaid23,23.126194,113.31266
241,Teazen Caoffee 醍神咖啡吧,咖啡厅,51777285,032993311645349738152990596470664416460_a51777285_c1_e2027290857397811355_nareaid23,23.149029,113.25066
242,CHOIS COFFEE（世贸店）,咖啡厅,51765696,032993311645349738152990596470664416460_a51765696_c2_e2027290857397811355_nareaid23,23.14614,113.2531
243,渌禄渌茶lucky luk,奶茶/果汁,182480698,032993311645349738152990596470664416460_a182480698_c3_e2027290857397811355_nareaid23,23.126793,113.272401
244,Lazy cat cafe猫主义,咖啡厅,42903871,032993311645349738152990596470664416460_a42903871_c4_e2027290857397811355_nareaid23,23.12765,113.25071
245,LA CAFFERIA（万菱店）,咖啡厅,42779128,032993311645349738152990596470664416460_a42779128_c5_e2027290857397811355_nareaid23,23.114598,113.262602
246,coffeelin,咖啡厅,185918965,032993311645349738152990596470664416460_a185918965_c6_e2027290857397811355_nareaid23,23.125222,113.269832
247,老蓮茶檔,奶茶/果汁,193349607,032993311645349738152990596470664416460_a193349607_c7_e2027290857397811355_nareaid23,23.120672,113.314689
248,粉摩登咖啡Funmodern Coffee,咖啡厅,189953435,032993311645349738152990596470664416460_a189953435_c8_e2027290857397811355_nareaid23,23.119601,113.270047
249,联合书店UN Bookcafe,咖啡厅,193754065,032993311645349738152990596470664416460_a193754065_c9_e2027290857397811355_nareaid23,23.124874,113.269049
250,出猫喵咪生活馆,奶茶/果汁,193279896,032993311645349738152990596470664416460_a193279896_c10_e2027290857397811355_nareaid23,23.120663,113.256638
251,NAP Cafe,咖啡厅,783736094,032993311645349738152990596470664416460_a783736094_c11_e2027290857397811355_nareaid23,23.121896,113.268421
252,Amber Village桉柏园,奶茶/果汁,187627395,032993311645349738152990596470664416460_a187627395_c12_e2027290857397811355_nareaid23,23.121275,113.268051
253,苏阁鲜茶（动漫星城店）,奶茶/果汁,157857057,032993311645349738152990596470664416460_a157857057_c13_e2027290857397811355_nareaid23,23.125805,113.263782
254,德仙草鲜榨灵芝（中山六路店）,奶茶/果汁,1709906,032993311645349738152990596470664416460_a1709906_c14_e2027290857397811355_nareaid23,23.124867,113.254903
255,Partea劈茶（农讲所店）,饮品店,178029501,032993311645349738152990596470664416460_a178029501_c0_e17805134267363445_nareaid23,23.125526,113.274816
256,1314一杯会说话的茶,奶茶/果汁,192843893,032993311645349738152990596470664416460_a192843893_c1_e17805134267363445_nareaid23,23.119414,113.308627
257,一叶四季,奶茶/果汁,174901364,032993311645349738152990596470664416460_a174901364_c2_e17805134267363445_nareaid23,23.12714,113.276847
258,MacyBabyCat豹猫猫咖,咖啡厅,192724022,032993311645349738152990596470664416460_a192724022_c3_e17805134267363445_nareaid23,23.122714,113.270114
259,LEECHA立茶,奶茶/果汁,738273386,032993311645349738152990596470664416460_a738273386_c4_e17805134267363445_nareaid23,23.125934,113.265811
260,钰记,奶茶/果汁,1507327324,032993311645349738152990596470664416460_a1507327324_c5_e17805134267363445_nareaid23,23.12278,113.27317
261,ALS GONGCHA阿里山贡茶（圣心大教堂店）,奶茶/果汁,193177534,032993311645349738152990596470664416460_a193177534_c6_e17805134267363445_nareaid23,23.11368,113.2603
262,HiTea茶室（区庄店）,奶茶/果汁,193761021,032993311645349738152990596470664416460_a193761021_c7_e17805134267363445_nareaid23,23.134215,113.295268
263,the ATTIC小阁楼,咖啡厅,79560969,032993311645349738152990596470664416460_a79560969_c8_e17805134267363445_nareaid23,23.12004,113.27289
264,T-HUT茶栈,奶茶/果汁,192663163,032993311645349738152990596470664416460_a192663163_c9_e17805134267363445_nareaid23,23.121201,113.266741
265,coffee cat,咖啡厅,190460404,032993311645349738152990596470664416460_a190460404_c10_e17805134267363445_nareaid23,23.140204,113.289068
266,有趣咖啡,咖啡厅,99090844,032993311645349738152990596470664416460_a99090844_c11_e17805134267363445_nareaid23,23.121508,113.284038
267,Tealeer茶来乐,奶茶/果汁,643764923,032993311645349738152990596470664416460_a643764923_c12_e17805134267363445_nareaid23,23.116743,113.314545
268,惯茶,奶茶/果汁,1938204993,032993311645349738152990596470664416460_a1938204993_c13_e17805134267363445_nareaid23,23.125346,113.264081
269,Sigma Coffee·轼马咖啡,咖啡厅,945276210,032993311645349738152990596470664416460_a945276210_c14_e17805134267363445_nareaid23,23.122136,113.29374
270,244coffee （越秀店）,咖啡厅,192499136,032993311645349738152990596470664416460_a192499136_c0_e8862652383413186745_nareaid23,23.139614,113.286283
271,鹿角巷THE ALLEY（文明路店）,奶茶/果汁,179514022,032993311645349738152990596470664416460_a179514022_c1_e8862652383413186745_nareaid23,23.121051,113.2697
272,忆间Cafe & Bar,咖啡厅,193140692,032993311645349738152990596470664416460_a193140692_c2_e8862652383413186745_nareaid23,23.117011,113.29811
273,15%,饮品店,1203055231,032993311645349738152990596470664416460_a1203055231_c3_e8862652383413186745_nareaid23,23.119715,113.294033
274,急急脚㗎啡公司,咖啡厅,1278226473,032993311645349738152990596470664416460_a1278226473_c4_e8862652383413186745_nareaid23,23.122004,113.292031
275,鸣稀奇·精品茶饮,奶茶/果汁,194792017,032993311645349738152990596470664416460_a194792017_c5_e8862652383413186745_nareaid23,23.119685,113.296554
276,看星星的熊,奶茶/果汁,195142540,032993311645349738152990596470664416460_a195142540_c6_e8862652383413186745_nareaid23,23.116534,113.261546
277,happy pub,咖啡厅,165746470,032993311645349738152990596470664416460_a165746470_c7_e8862652383413186745_nareaid23,23.142716,113.288004
278,一号花园,咖啡厅,185031406,032993311645349738152990596470664416460_a185031406_c8_e8862652383413186745_nareaid23,23.122644,113.295231
